"","Team","Game","Spread","Outcome","MIN","PTS","P2p","P3p","FTp","OREB","DREB","AST","TOV","STL","BLK","PF"
"763","IND",21900085,13,"W",48,108,0.542372881355932,0.307692307692308,0.740740740740741,10,39,28,18,6,10,24
"764","IND",21900097,-2,"L",53,120,0.609375,0.4,0.857142857142857,7,36,27,18,5,7,34
"765","IND",21900104,15,"W",48,121,0.5,0.4,0.807692307692308,13,35,35,13,8,3,25
"766","IND",21900116,6,"W",48,112,0.573529411764706,0.266666666666667,0.88,10,34,23,13,6,8,16
"767","IND",21900133,7,"W",48,109,0.549295774647887,0.45,0.8,10,33,31,9,6,3,13
"768","IND",21900146,26,"W",48,111,0.549295774647887,0.304347826086957,0.923076923076923,11,39,21,15,6,4,20
"769","IND",21900169,-9,"L",48,102,0.591836734693878,0.242424242424242,0.769230769230769,8,34,24,17,2,2,25
"770","IND",21900176,-19,"L",48,83,0.303030303030303,0.352941176470588,0.777777777777778,14,40,19,15,8,7,10
"771","IND",21900190,29,"W",48,115,0.441176470588235,0.424242424242424,0.764705882352941,15,48,26,10,5,8,22
"772","IND",21900227,5,"W",48,111,0.6,0.416666666666667,0.9375,7,35,26,19,6,6,14
"773","IND",21900242,12,"W",48,126,0.540983606557377,0.545454545454545,0.6,10,37,29,13,6,6,11
"774","IND",21900256,19,"W",48,121,0.567567567567568,0.363636363636364,0.8125,11,31,23,12,8,4,19
"775","IND",21900272,1,"W",53,105,0.5,0.230769230769231,0.75,9,33,19,16,12,6,20
"776","IND",21900281,-3,"L",48,116,0.574074074074074,0.5,0.84,3,28,22,20,7,3,24
"777","IND",21900296,13,"W",48,117,0.56,0.421052631578947,0.866666666666667,8,36,31,15,4,2,22
"778","IND",21900312,7,"W",48,107,0.523809523809524,0.375,0.823529411764706,11,28,19,9,5,1,21
"779","IND",21900322,-7,"L",48,101,0.491525423728814,0.375,0.8,5,28,24,12,8,9,18
"780","IND",21900331,1,"W",48,104,0.508771929824561,0.428571428571429,0.769230769230769,5,37,26,17,7,9,17
"781","IND",21900343,-11,"L",48,99,0.387096774193548,0.285714285714286,0.75,14,42,16,13,7,3,21
"782","IND",21900357,5,"W",48,122,0.516666666666667,0.4,0.833333333333333,5,31,27,10,11,4,18
"783","IND",21900373,10,"W",48,110,0.557142857142857,0.318181818181818,0.733333333333333,6,40,28,15,7,0,21
"784","IND",21900389,22,"W",48,107,0.566037735849057,0.285714285714286,0.85,8,43,30,9,6,9,25
"785","IND",21900402,3,"W",48,105,0.516666666666667,0.4,0.65,13,30,22,13,9,6,21
"786","IND",21900421,14,"W",48,119,0.563636363636364,0.451612903225806,0.833333333333333,7,32,34,9,5,7,15
"787","IND",21900441,-28,"L",48,89,0.416666666666667,0.3,0.6,10,38,27,13,7,5,15
"788","IND",21900446,5,"W",53,120,0.509433962264151,0.428571428571429,0.6,13,32,34,14,7,8,22
"789","IND",21900470,-1,"L",48,112,0.508474576271186,0.451612903225806,0.833333333333333,2,32,27,4,8,4,16
"790","IND",21900474,-22,"L",48,98,0.473684210526316,0.214285714285714,0.896551724137931,12,34,17,18,6,2,16
"791","IND",21900498,18,"W",48,115,0.508196721311475,0.44,0.769230769230769,5,33,35,6,3,6,16
"792","IND",21900509,-8,"L",48,116,0.553571428571429,0.461538461538462,0.72,9,25,32,9,7,3,21
"793","IND",21900526,-5,"L",48,111,0.433333333333333,0.37037037037037,0.828571428571429,13,26,24,11,8,4,24
"794","IND",21900539,11,"W",48,115,0.587301587301587,0.384615384615385,0.785714285714286,12,31,31,11,8,5,23
"795","IND",21900556,-14,"L",48,108,0.543859649122807,0.333333333333333,0.76,6,31,25,12,5,3,18
"796","IND",21900570,11,"W",48,116,0.685185185185185,0.366666666666667,0.642857142857143,8,38,31,14,9,5,16
"797","IND",21900592,6,"W",48,101,0.383333333333333,0.384615384615385,0.806451612903226,13,37,24,9,6,6,14
"798","IND",21900608,5,"W",48,104,0.596774193548387,0.304347826086957,0.75,7,38,27,15,7,3,15
"799","IND",21900619,2,"W",48,116,0.655172413793103,0.333333333333333,0.8,4,37,24,13,4,8,20
"800","IND",21900638,8,"W",48,115,0.526315789473684,0.448275862068966,0.842105263157895,11,27,31,15,1,4,25
"801","IND",21900651,-30,"L",48,88,0.477611940298507,0.269230769230769,0.428571428571429,9,21,23,14,15,9,14
"802","IND",21900664,25,"W",48,112,0.5625,0.45,0.65,4,38,26,9,8,8,20
"803","IND",21900679,11,"W",48,129,0.559322033898305,0.607142857142857,0.923076923076923,5,31,35,12,15,4,20
"804","IND",21900692,-10,"L",48,129,0.538461538461538,0.464285714285714,0.952380952380952,6,25,31,7,5,2,19
"805","IND",21900708,9,"W",53,115,0.629032258064516,0.259259259259259,0.727272727272727,13,33,26,19,8,2,14
"806","IND",21900728,-7,"L",48,85,0.461538461538462,0.333333333333333,0.619047619047619,4,30,21,11,4,1,20
"807","IND",21900743,-9,"L",48,103,0.596774193548387,0.205882352941176,0.727272727272727,8,32,28,4,7,6,18
"808","IND",21900758,-1,"L",48,118,0.558139534883721,0.487179487179487,0.8125,8,34,29,19,6,5,18
"809","IND",21900772,-9,"L",48,106,0.557692307692308,0.294117647058824,0.818181818181818,11,36,26,20,5,5,18
"810","IND",21900780,-7,"L",48,117,0.614035087719298,0.346153846153846,0.740740740740741,2,35,25,14,5,9,25
"811","IND",21900794,-1,"L",48,105,0.612903225806452,0.233333333333333,0.727272727272727,6,34,28,6,7,3,21
"812","IND",21900810,7,"W",48,118,0.610169491525424,0.333333333333333,0.791666666666667,8,36,28,16,10,3,21
"813","IND",21900828,8,"W",48,106,0.466666666666667,0.285714285714286,0.787878787878788,12,38,20,11,7,5,22
"814","IND",21900843,-46,"L",48,81,0.370967741935484,0.242424242424242,0.647058823529412,12,27,23,18,13,4,20
"815","IND",21900857,39,"W",48,119,0.619047619047619,0.434782608695652,0.846153846153846,7,49,35,15,8,11,17
"816","IND",21900874,6,"W",48,106,0.492307692307692,0.32,0.782608695652174,13,35,21,14,8,4,12
"817","IND",21900890,9,"W",48,113,0.609375,0.347826086956522,0.785714285714286,8,30,30,13,10,6,20
"818","IND",21900908,5,"W",48,116,0.51063829787234,0.483870967741935,0.884615384615385,6,34,22,13,9,5,20
"819","IND",21900924,-19,"L",48,100,0.5,0.259259259259259,0.818181818181818,7,32,22,16,12,2,18
"820","IND",21900934,6,"W",48,108,0.566037735849057,0.363636363636364,0.727272727272727,10,36,24,22,9,8,16
"821","IND",21900952,3,"W",48,112,0.584615384615385,0.347826086956522,0.666666666666667,6,41,23,11,5,6,23
"822","IND",21900960,-3,"L",48,111,0.536231884057971,0.375,0.909090909090909,10,33,23,12,5,8,20
"823","IND",21901242,6,"W",48,127,0.557377049180328,0.411764705882353,0.739130434782609,10,24,31,10,8,5,25
"824","IND",21901252,11,"W",48,111,0.560606060606061,0.269230769230769,1,9,36,20,10,6,11,15
"825","IND",21901259,11,"W",48,120,0.647058823529412,0.393939393939394,0.789473684210526,2,30,29,7,10,3,17
"826","IND",21901270,-15,"L",48,99,0.482142857142857,0.344827586206897,0.789473684210526,5,33,20,15,6,5,22
"827","IND",21901282,5,"W",48,116,0.568627450980392,0.454545454545455,0.928571428571429,7,35,25,20,12,4,21
"828","IND",21901295,-22,"L",48,92,0.469387755102041,0.285714285714286,0.64,6,39,20,17,5,4,19
"829","IND",21901304,4,"W",48,108,0.420289855072464,0.354838709677419,0.772727272727273,12,42,25,15,15,7,25
"830","IND",21901316,17,"W",48,109,0.549019607843137,0.394736842105263,0.727272727272727,12,39,32,20,11,3,27
"831","LAC",21900002,10,"W",48,112,0.62,0.354838709677419,0.708333333333333,11,34,24,14,8,5,25
"832","LAC",21900016,19,"W",48,141,0.666666666666667,0.5625,0.766666666666667,3,36,33,20,7,5,24
"833","LAC",21900035,-8,"L",48,122,0.527272727272727,0.34375,0.794871794871795,10,31,20,12,8,4,32
"834","LAC",21900051,15,"W",48,111,0.56,0.363636363636364,0.904761904761905,9,35,23,22,11,8,24
"835","LAC",21900063,-14,"L",48,96,0.525423728813559,0.347826086956522,0.833333333333333,6,30,19,20,3,4,22
"836","LAC",21900068,6,"W",48,103,0.523076923076923,0.192307692307692,0.740740740740741,11,36,16,12,9,1,23
"837","LAC",21900090,11,"W",48,105,0.483333333333333,0.21875,0.764705882352941,18,36,15,9,7,6,25
"838","LAC",21900111,-5,"L",48,124,0.417910447761194,0.419354838709677,0.805555555555556,14,40,21,19,4,3,28
"839","LAC",21900115,6,"W",48,107,0.53030303030303,0.173913043478261,0.833333333333333,13,44,20,17,6,12,14
"840","LAC",21900145,10,"W",48,98,0.464285714285714,0.222222222222222,0.733333333333333,20,46,25,22,9,7,21
"841","LAC",21900157,-9,"L",48,93,0.430769230769231,0.303030303030303,0.5,11,42,17,13,3,3,21
"842","LAC",21900164,-5,"L",48,127,0.583333333333333,0.458333333333333,0.774193548387097,6,31,28,16,6,6,22
"843","LAC",21900182,49,"W",48,150,0.55,0.515151515151515,0.942857142857143,12,41,30,21,10,12,28
"844","LAC",21900197,2,"W",48,90,0.490196078431373,0.277777777777778,0.714285714285714,13,36,23,17,7,5,25
"845","LAC",21900212,3,"W",53,107,0.458333333333333,0.377777777777778,0.75,14,39,26,23,12,9,18
"846","LAC",21900224,3,"W",48,122,0.592592592592593,0.393939393939394,0.791666666666667,10,37,27,19,9,4,32
"847","LAC",21900239,25,"W",48,134,0.545454545454545,0.372093023255814,0.787878787878788,16,40,27,8,4,5,21
"848","LAC",21900251,15,"W",48,114,0.46875,0.333333333333333,0.7,17,39,22,14,12,3,27
"849","LAC",21900260,2,"W",48,121,0.555555555555556,0.341463414634146,0.76,13,30,30,16,11,6,24
"850","LAC",21900276,-10,"L",48,97,0.406779661016949,0.363636363636364,1,9,39,23,15,6,5,17
"851","LAC",21900292,25,"W",48,150,0.612903225806452,0.4375,0.8,10,42,22,17,8,5,25
"852","LAC",21900305,20,"W",48,117,0.433333333333333,0.5,0.56,11,38,25,11,7,3,15
"853","LAC",21900327,-28,"L",48,91,0.403225806451613,0.25,0.894736842105263,12,36,18,21,9,4,19
"854","LAC",21900339,16,"W",48,135,0.625,0.375,0.740740740740741,9,36,27,12,8,4,26
"855","LAC",21900343,11,"W",48,110,0.461538461538462,0.3125,0.740740740740741,11,45,19,11,7,7,16
"856","LAC",21900359,20,"W",48,112,0.565217391304348,0.3,0.888888888888889,12,38,29,18,8,5,21
"857","LAC",21900377,7,"W",48,124,0.518518518518518,0.44,0.897435897435897,8,37,16,19,5,2,30
"858","LAC",21900382,-3,"L",48,106,0.431034482758621,0.454545454545455,0.722222222222222,8,32,20,15,9,4,17
"859","LAC",21900406,21,"W",48,120,0.543859649122807,0.4375,0.727272727272727,6,38,23,16,14,4,15
"860","LAC",21900419,-5,"L",48,117,0.551020408163265,0.432432432432432,0.789473684210526,7,31,23,18,10,7,24
"861","LAC",21900436,25,"W",48,134,0.666666666666667,0.333333333333333,0.736842105263158,13,30,32,12,11,2,19
"862","LAC",21900442,-6,"L",48,112,0.491525423728814,0.407407407407407,0.875,10,32,22,17,7,2,23
"863","LAC",21900458,5,"W",48,111,0.5,0.36,0.75,13,37,24,16,6,6,17
"864","LAC",21900485,-13,"L",48,107,0.418181818181818,0.3,0.925925925925926,16,30,22,8,9,4,18
"865","LAC",21900499,18,"W",48,105,0.461538461538462,0.333333333333333,0.954545454545455,14,37,21,12,9,2,17
"866","LAC",21900516,14,"W",48,126,0.609375,0.392857142857143,0.714285714285714,11,40,29,15,6,11,22
"867","LAC",21900523,-26,"L",48,114,0.535211267605634,0.233333333333333,0.772727272727273,14,35,20,13,3,1,22
"868","LAC",21900534,3,"W",48,135,0.529411764705882,0.5625,0.818181818181818,10,32,25,19,4,3,27
"869","LAC",21900576,9,"W",48,109,0.666666666666667,0.282051282051282,0.727272727272727,9,45,27,19,5,7,24
"870","LAC",21900589,-10,"L",48,104,0.588235294117647,0.242424242424242,0.769230769230769,10,32,21,14,8,5,26
"871","LAC",21900603,25,"W",48,128,0.607142857142857,0.394736842105263,0.714285714285714,14,39,29,11,7,8,12
"872","LAC",21900618,27,"W",48,122,0.523809523809524,0.4375,0.7,10,49,29,10,4,4,17
"873","LAC",21900626,3,"W",48,133,0.580645161290323,0.32258064516129,0.794871794871795,10,26,22,12,12,2,29
"874","LAC",21900653,3,"W",48,110,0.406779661016949,0.315789473684211,0.787878787878788,20,37,19,11,9,3,21
"875","LAC",21900656,-7,"L",48,95,0.508771929824561,0.19047619047619,0.641025641025641,8,37,19,14,5,8,20
"876","LAC",21900673,5,"W",48,122,0.457627118644068,0.457142857142857,0.869565217391304,11,37,33,9,5,3,21
"877","LAC",21900689,15,"W",48,112,0.489795918367347,0.433333333333333,0.862068965517241,12,41,20,18,2,7,26
"878","LAC",21900719,-21,"L",48,103,0.360655737704918,0.419354838709677,0.8,11,28,26,15,6,6,20
"879","LAC",21900727,12,"W",48,118,0.515625,0.352941176470588,0.888888888888889,12,38,20,13,8,7,30
"880","LAC",21900750,3,"W",48,108,0.491228070175439,0.407407407407407,0.791666666666667,5,46,28,12,3,2,18
"881","LAC",21900763,17,"W",48,128,0.6,0.444444444444444,0.736842105263158,8,43,35,14,6,5,21
"882","LAC",21900782,-27,"L",48,115,0.533333333333333,0.346153846153846,0.827586206896552,8,35,24,15,8,5,17
"883","LAC",21900791,41,"W",48,133,0.719298245614035,0.333333333333333,0.75,10,42,28,12,11,6,21
"884","LAC",21900802,-7,"L",48,103,0.440677966101695,0.451612903225806,0.692307692307692,5,37,25,9,2,6,19
"885","LAC",21900818,-8,"L",58,133,0.466666666666667,0.314285714285714,0.810810810810811,14,41,19,16,4,10,31
"886","LAC",21900835,-9,"L",48,103,0.421052631578947,0.333333333333333,0.862068965517241,13,34,20,19,7,3,22
"887","LAC",21900856,27,"W",48,124,0.543859649122807,0.432432432432432,0.823529411764706,11,39,33,12,7,5,20
"888","LAC",21900871,10,"W",48,102,0.5,0.368421052631579,0.933333333333333,11,35,22,16,11,2,22
"889","LAC",21900886,29,"W",48,132,0.6,0.461538461538462,0.9,11,35,35,12,6,5,19
"890","LAC",21900897,6,"W",48,136,0.615384615384615,0.541666666666667,0.804878048780488,6,31,25,11,6,6,17
"891","LAC",21900912,15,"W",48,109,0.5625,0.305555555555556,0.846153846153846,6,35,19,10,7,1,22
"892","LAC",21900927,15,"W",48,120,0.590909090909091,0.325,0.743589743589744,9,48,22,16,5,6,25
"893","LAC",21900948,-9,"L",48,103,0.490909090909091,0.225806451612903,0.756756756756757,15,34,12,16,5,5,26
"894","LAC",21900967,24,"W",48,131,0.541666666666667,0.454545454545455,1,11,36,28,11,5,2,19
"895","LAC",21901232,-2,"L",48,101,0.421052631578947,0.444444444444444,0.75,4,32,17,22,6,5,30
"896","LAC",21901241,23,"W",48,126,0.3,0.531914893617021,0.771428571428571,8,40,23,10,10,2,28
"897","LAC",21901258,-2,"L",48,115,0.607142857142857,0.275862068965517,0.851851851851852,8,40,21,10,2,3,16
"898","LAC",21901271,15,"W",48,126,0.590163934426229,0.451612903225806,0.8,9,36,22,8,3,3,21
"899","LAC",21901280,5,"W",48,122,0.529411764705882,0.441176470588235,0.821428571428571,9,36,24,14,5,2,22
"900","LAC",21901291,-9,"L",48,120,0.56140350877193,0.361111111111111,0.85,10,29,23,10,8,2,19
"901","LAC",21901307,13,"W",48,124,0.666666666666667,0.378378378378378,0.782608695652174,6,34,29,8,11,1,25
"902","LAC",21901317,4,"W",53,107,0.458333333333333,0.324324324324324,0.692307692307692,12,49,23,23,10,2,22
"903","LAL",21900002,-10,"L",48,102,0.461538461538462,0.393939393939394,0.714285714285714,9,32,20,15,4,7,24
"904","LAL",21900025,9,"W",48,95,0.433333333333333,0.307692307692308,0.791666666666667,11,31,19,14,14,9,21
"905","LAL",21900040,19,"W",48,120,0.612903225806452,0.354838709677419,0.785714285714286,10,37,30,14,7,8,22
"906","LAL",21900054,29,"W",48,120,0.55,0.269230769230769,0.846153846153846,10,44,25,18,9,8,19
"907","LAL",21900074,9,"W",53,119,0.59375,0.28125,0.761904761904762,6,35,24,11,11,7,21
"908","LAL",21900088,7,"W",48,103,0.571428571428571,0.25,0.684210526315789,7,39,21,18,8,10,22
"909","LAL",21900100,6,"W",48,118,0.576271186440678,0.333333333333333,0.708333333333333,12,37,26,16,10,10,18
"910","LAL",21900126,15,"W",48,95,0.56140350877193,0.25,0.875,10,38,30,18,6,5,24
"911","LAL",21900139,-9,"L",48,104,0.484375,0.333333333333333,0.631578947368421,13,38,31,12,6,7,20
"912","LAL",21900151,8,"W",48,123,0.585714285714286,0.4,0.523809523809524,8,36,39,10,4,4,21
"913","LAL",21900159,26,"W",48,120,0.565217391304348,0.45,0.833333333333333,13,38,31,19,8,6,18
"914","LAL",21900174,2,"W",48,99,0.522727272727273,0.297297297297297,0.909090909090909,10,31,22,13,11,6,18
"915","LAL",21900188,21,"W",48,122,0.592592592592593,0.428571428571429,0.8125,10,32,26,17,10,14,19
"916","LAL",21900201,5,"W",48,112,0.5,0.451612903225806,0.631578947368421,14,32,29,16,9,8,20
"917","LAL",21900220,3,"W",48,130,0.491228070175439,0.548387096774194,0.793103448275862,11,34,32,16,7,6,20
"918","LAL",21900232,1,"W",48,109,0.555555555555556,0.333333333333333,0.689655172413793,11,29,19,16,12,7,14
"919","LAL",21900249,10,"W",48,114,0.535714285714286,0.424242424242424,0.666666666666667,10,30,28,9,7,6,18
"920","LAL",21900264,4,"W",48,114,0.590163934426229,0.333333333333333,0.72,7,30,25,16,9,6,24
"921","LAL",21900279,22,"W",48,125,0.563636363636364,0.4375,0.75,7,40,29,19,9,8,20
"922","LAL",21900287,-14,"L",48,100,0.55,0.259259259259259,0.8125,9,36,25,17,9,3,14
"923","LAL",21900304,9,"W",48,105,0.533333333333333,0.291666666666667,0.666666666666667,14,42,24,16,8,5,23
"924","LAL",21900314,25,"W",48,121,0.524590163934426,0.482758620689655,0.6,8,38,27,8,13,12,17
"925","LAL",21900329,23,"W",48,136,0.591836734693878,0.472222222222222,0.818181818181818,3,42,26,19,10,8,23
"926","LAL",21900342,17,"W",48,142,0.650793650793651,0.451612903225806,0.9,10,31,32,11,9,1,19
"927","LAL",21900358,9,"W",48,96,0.446428571428571,0.387096774193548,0.526315789473684,12,37,20,14,10,4,17
"928","LAL",21900374,3,"W",48,113,0.62,0.324324324324324,0.652173913043478,14,36,26,19,5,9,23
"929","LAL",21900390,5,"W",48,101,0.584905660377358,0.161290322580645,0.727272727272727,13,43,21,22,14,9,24
"930","LAL",21900402,-3,"L",48,102,0.583333333333333,0.258064516129032,0.470588235294118,14,28,28,13,5,6,19
"931","LAL",21900417,-7,"L",48,104,0.555555555555556,0.342857142857143,0.782608695652174,7,31,24,19,4,6,24
"932","LAL",21900443,-24,"L",48,104,0.537037037037037,0.344827586206897,0.727272727272727,18,27,18,19,7,9,25
"933","LAL",21900458,-5,"L",48,106,0.529411764705882,0.266666666666667,0.761904761904762,12,30,24,13,11,10,23
"934","LAL",21900484,8,"W",48,128,0.610169491525424,0.34375,0.821428571428571,11,33,32,11,6,7,25
"935","LAL",21900490,13,"W",48,108,0.527272727272727,0.391304347826087,0.821428571428571,6,33,28,16,12,7,23
"936","LAL",21900507,10,"W",48,117,0.580645161290323,0.25,0.705882352941177,13,32,25,13,9,5,17
"937","LAL",21900522,10,"W",48,123,0.508771929824561,0.482758620689655,0.821428571428571,8,39,29,14,9,4,14
"938","LAL",21900538,7,"W",48,106,0.5,0.3,0.695652173913043,11,39,23,13,8,20,22
"939","LAL",21900553,30,"W",48,117,0.521739130434783,0.472222222222222,0.857142857142857,6,42,27,19,11,11,19
"940","LAL",21900572,15,"W",48,129,0.569230769230769,0.416666666666667,0.78125,12,37,18,7,6,5,27
"941","LAL",21900580,15,"W",48,125,0.537313432835821,0.46875,0.8,12,42,21,12,3,4,17
"942","LAL",21900597,29,"W",48,128,0.637931034482759,0.366666666666667,0.75,11,34,33,9,8,3,25
"943","LAL",21900613,-1,"L",48,118,0.559322033898305,0.394736842105263,0.636363636363636,13,35,34,16,7,6,20
"944","LAL",21900633,9,"W",48,124,0.566666666666667,0.333333333333333,0.71875,15,34,25,17,13,9,27
"945","LAL",21900648,-32,"L",48,107,0.507936507936508,0.269230769230769,0.758620689655172,12,24,22,15,5,8,23
"946","LAL",21900659,8,"W",48,100,0.490909090909091,0.333333333333333,0.678571428571429,11,32,18,10,13,8,14
"947","LAL",21900667,15,"W",48,128,0.5,0.5,0.75,11,41,28,16,9,6,15
"948","LAL",21900684,-17,"L",48,91,0.644444444444444,0.193548387096774,0.652173913043478,6,29,23,22,12,1,18
"949","LAL",21900726,-8,"L",48,119,0.53125,0.34375,0.642857142857143,19,43,28,19,2,10,21
"950","LAL",21900736,16,"W",48,129,0.581395348837209,0.441860465116279,0.814814814814815,11,35,33,15,10,5,22
"951","LAL",21900754,27,"W",48,129,0.666666666666667,0.428571428571429,0.68,12,46,28,14,5,4,15
"952","LAL",21900768,-10,"L",48,111,0.6,0.290322580645161,0.75,6,32,33,16,10,4,18
"953","LAL",21900783,5,"W",48,125,0.547169811320755,0.482758620689655,0.735294117647059,12,35,29,24,11,2,22
"954","LAL",21900801,25,"W",48,125,0.611111111111111,0.378378378378378,0.68,16,43,28,16,8,4,22
"955","LAL",21900817,4,"W",53,120,0.583333333333333,0.363636363636364,0.518518518518518,10,39,29,12,8,4,22
"956","LAL",21900833,12,"W",48,117,0.56140350877193,0.310344827586207,0.65,12,37,25,15,9,14,24
"957","LAL",21900842,2,"W",48,114,0.538461538461538,0.323529411764706,0.675675675675676,11,35,20,13,9,4,22
"958","LAL",21900861,9,"W",48,118,0.551724137931034,0.295454545454545,0.714285714285714,14,37,27,16,10,12,20
"959","LAL",21900876,30,"W",48,116,0.578125,0.333333333333333,0.666666666666667,8,36,24,17,13,5,17
"960","LAL",21900891,-17,"L",48,88,0.519230769230769,0.257142857142857,0.583333333333333,13,32,26,16,5,3,13
"961","LAL",21900900,8,"W",48,122,0.596774193548387,0.371428571428571,0.9,6,30,23,13,9,10,26
"962","LAL",21900915,13,"W",48,120,0.622641509433962,0.393939393939394,0.833333333333333,10,33,25,13,9,6,18
"963","LAL",21900939,10,"W",48,113,0.542372881355932,0.1875,0.815789473684211,10,42,19,16,11,4,27
"964","LAL",21900948,9,"W",48,112,0.557692307692308,0.285714285714286,0.857142857142857,9,36,22,14,8,7,28
"965","LAL",21900968,-2,"L",48,102,0.531914893617021,0.375,0.583333333333333,8,38,24,15,7,4,22
"966","LAL",21901232,2,"W",48,103,0.456521739130435,0.305555555555556,0.756756756756757,11,34,21,16,6,3,27
